data_date,time_index,area,num_people
2025-10-10,1,A,0
2025-10-10,1,B,0
2025-10-10,1,C,12
2025-10-10,1,D,2
2025-10-10,1,E,9
2025-10-10,1,F,6
2025-10-10,1,G,7
2025-10-10,1,H,6
2025-10-10,1,J,3
2025-10-10,1,K,9
2025-10-10,1,L,4
2025-10-10,1,M,0
2025-10-10,1,N,6
2025-10-10,1,GH,6
2025-10-10,1,IM1,16
2025-10-10,1,IM2,7
2025-10-10,1,Outside,69
2025-10-10,2,A,0
2025-10-10,2,B,0
2025-10-10,2,C,15
2025-10-10,2,D,3
2025-10-10,2,E,7
2025-10-10,2,F,7
2025-10-10,2,G,8
2025-10-10,2,H,7
2025-10-10,2,J,3
2025-10-10,2,K,9
2025-10-10,2,L,4
2025-10-10,2,M,0
2025-10-10,2,N,6
2025-10-10,2,GH,6
2025-10-10,2,IM1,19
2025-10-10,2,IM2,6
2025-10-10,2,Outside,64
2025-10-10,3,A,0
2025-10-10,3,B,0
2025-10-10,3,C,13
2025-10-10,3,D,7
2025-10-10,3,E,12
2025-10-10,3,F,2
2025-10-10,3,G,7
2025-10-10,3,H,9
2025-10-10,3,J,6
2025-10-10,3,K,6
2025-10-10,3,L,3
2025-10-10,3,M,0
2025-10-10,3,N,7
2025-10-10,3,GH,2
2025-10-10,3,IM1,15
2025-10-10,3,IM2,4
2025-10-10,3,Outside,65
2025-10-10,4,A,0
2025-10-10,4,B,0
2025-10-10,4,C,11
2025-10-10,4,D,10
2025-10-10,4,E,8
2025-10-10,4,F,3
2025-10-10,4,G,4
2025-10-10,4,H,10
2025-10-10,4,J,9
2025-10-10,4,K,5
2025-10-10,4,L,3
2025-10-10,4,M,2
2025-10-10,4,N,3
2025-10-10,4,GH,3
2025-10-10,4,IM1,14
2025-10-10,4,IM2,2
2025-10-10,4,Outside,67
2025-10-10,5,A,0
2025-10-10,5,B,0
2025-10-10,5,C,14
2025-10-10,5,D,8
2025-10-10,5,E,4
2025-10-10,5,F,4
2025-10-10,5,G,4
2025-10-10,5,H,8
2025-10-10,5,J,5
2025-10-10,5,K,7
2025-10-10,5,L,4
2025-10-10,5,M,0
2025-10-10,5,N,7
2025-10-10,5,GH,6
2025-10-10,5,IM1,12
2025-10-10,5,IM2,5
2025-10-10,5,Outside,62
2025-10-10,6,A,0
2025-10-10,6,B,1
2025-10-10,6,C,13
2025-10-10,6,D,4
2025-10-10,6,E,4
2025-10-10,6,F,6
2025-10-10,6,G,6
2025-10-10,6,H,7
2025-10-10,6,J,6
2025-10-10,6,K,7
2025-10-10,6,L,4
2025-10-10,6,M,0
2025-10-10,6,N,6
2025-10-10,6,GH,2
2025-10-10,6,IM1,12
2025-10-10,6,IM2,7
2025-10-10,6,Outside,72
2025-10-10,7,A,0
2025-10-10,7,B,1
2025-10-10,7,C,10
2025-10-10,7,D,8
2025-10-10,7,E,8
2025-10-10,7,F,6
2025-10-10,7,G,7
2025-10-10,7,H,9
2025-10-10,7,J,3
2025-10-10,7,K,7
2025-10-10,7,L,4
2025-10-10,7,M,1
2025-10-10,7,N,5
2025-10-10,7,GH,4
2025-10-10,7,IM1,11
2025-10-10,7,IM2,4
2025-10-10,7,Outside,63
2025-10-10,8,A,0
2025-10-10,8,B,1
2025-10-10,8,C,12
2025-10-10,8,D,5
2025-10-10,8,E,5
2025-10-10,8,F,7
2025-10-10,8,G,5
2025-10-10,8,H,11
2025-10-10,8,J,9
2025-10-10,8,K,4
2025-10-10,8,L,5
2025-10-10,8,M,0
2025-10-10,8,N,7
2025-10-10,8,GH,5
2025-10-10,8,IM1,11
2025-10-10,8,IM2,4
2025-10-10,8,Outside,63
2025-10-10,9,A,0
2025-10-10,9,B,0
2025-10-10,9,C,12
2025-10-10,9,D,6
2025-10-10,9,E,7
2025-10-10,9,F,4
2025-10-10,9,G,3
2025-10-10,9,H,8
2025-10-10,9,J,8
2025-10-10,9,K,6
2025-10-10,9,L,5
2025-10-10,9,M,0
2025-10-10,9,N,7
2025-10-10,9,GH,6
2025-10-10,9,IM1,11
2025-10-10,9,IM2,6
2025-10-10,9,Outside,72
2025-10-10,10,A,0
2025-10-10,10,B,2
2025-10-10,10,C,8
2025-10-10,10,D,6
2025-10-10,10,E,8
2025-10-10,10,F,4
2025-10-10,10,G,5
2025-10-10,10,H,9
2025-10-10,10,J,6
2025-10-10,10,K,5
2025-10-10,10,L,4
2025-10-10,10,M,2
2025-10-10,10,N,2
2025-10-10,10,GH,6
2025-10-10,10,IM1,9
2025-10-10,10,IM2,3
2025-10-10,10,Outside,74
2025-10-10,11,A,0
2025-10-10,11,B,2
2025-10-10,11,C,12
2025-10-10,11,D,2
2025-10-10,11,E,9
2025-10-10,11,F,4
2025-10-10,11,G,3
2025-10-10,11,H,10
2025-10-10,11,J,4
2025-10-10,11,K,5
2025-10-10,11,L,4
2025-10-10,11,M,0
2025-10-10,11,N,6
2025-10-10,11,GH,9
2025-10-10,11,IM1,8
2025-10-10,11,IM2,7
2025-10-10,11,Outside,73
2025-10-10,12,A,0
2025-10-10,12,B,0
2025-10-10,12,C,9
2025-10-10,12,D,6
2025-10-10,12,E,12
2025-10-10,12,F,5
2025-10-10,12,G,3
2025-10-10,12,H,12
2025-10-10,12,J,4
2025-10-10,12,K,4
2025-10-10,12,L,4
2025-10-10,12,M,0
2025-10-10,12,N,7
2025-10-10,12,GH,8
2025-10-10,12,IM1,12
2025-10-10,12,IM2,1
2025-10-10,12,Outside,67
2025-10-10,13,A,0
2025-10-10,13,B,0
2025-10-10,13,C,10
2025-10-10,13,D,4
2025-10-10,13,E,5
2025-10-10,13,F,5
2025-10-10,13,G,4
2025-10-10,13,H,6
2025-10-10,13,J,3
2025-10-10,13,K,6
2025-10-10,13,L,3
2025-10-10,13,M,0
2025-10-10,13,N,6
2025-10-10,13,GH,6
2025-10-10,13,IM1,7
2025-10-10,13,IM2,5
2025-10-10,13,Outside,80
2025-10-10,14,A,0
2025-10-10,14,B,0
2025-10-10,14,C,8
2025-10-10,14,D,7
2025-10-10,14,E,6
2025-10-10,14,F,7
2025-10-10,14,G,4
2025-10-10,14,H,8
2025-10-10,14,J,3
2025-10-10,14,K,6
2025-10-10,14,L,4
2025-10-10,14,M,0
2025-10-10,14,N,6
2025-10-10,14,GH,1
2025-10-10,14,IM1,13
2025-10-10,14,IM2,4
2025-10-10,14,Outside,73
2025-10-10,15,A,0
2025-10-10,15,B,0
2025-10-10,15,C,12
2025-10-10,15,D,7
